24	76	14
24	77	14
24	78	14
24	79	14
24	80	14
24	81	14
24	82	14
24	83	14
24	84	14
24	85	14
24	86	14
24	87	14
24	88	14
24	89	14
24	90	14
24	95	14
24	97	14
24	98	14
24	99	14
24	100	14
24	101	25
24	102	14
24	103	14
24	104	14
24	105	14
24	106	14
24	107	14
24	108	14
24	109	14
24	110	14
24	111	14
24	112	14
24	113	14
24	114	14
24	115	14
24	116	14
24	117	14
24	118	14
24	119	14
24	120	14
24	121	14
24	122	14
25	48	14
25	49	14
25	50	14
25	51	14
25	52	14
25	53	14
25	54	14
25	55	14
25	56	14
25	57	14
25	65	14
25	66	14
25	67	14
25	68	14
25	69	14
25	70	14
25	71	14
25	72	14
25	73	14
25	74	14
25	75	14
25	76	14
25	77	14
25	78	14
25	79	14
25	80	14
25	81	14
25	82	14
25	83	14
25	84	14
25	85	14
25	86	14
25	87	14
25	88	14
25	89	14
25	90	14
25	95	14
25	97	14
25	98	14
25	99	14
25	100	14
25	101	14
25	102	14
25	103	14
25	104	14
25	105	14
25	106	14
25	107	14
25	108	14
25	109	14
25	110	14
25	111	14
25	112	14
25	113	14
25	114	14
25	115	14
25	116	14
25	117	14
25	118	14
25	119	14
25	120	14
25	121	14
25	122	14
20	48	14
20	49	14
20	50	14
20	51	14
20	52	14
20	53	14
20	54	14
20	55	14
20	56	14
20	57	14
20	65	14
20	66	14
20	67	14
20	68	14
20	69	14
20	70	14
20	71	14
20	72	14
20	73	14
20	74	14
20	75	14
20	76	14
20	77	14
20	78	14
20	79	14
20	80	14
20	81	14
20	82	14
20	83	14
20	84	14
20	85	14
20	86	14
20	87	14
20	88	14
20	89	14
20	90	14
20	95	14
20	97	14
20	98	14
20	99	14
20	100	14
20	101	26
20	102	14
20	103	14
20	104	14
20	105	14
20	106	14
20	107	14
20	108	14
20	109	14
20	110	14
20	111	14
20	112	14
20	113	14
20	114	14
20	115	14
20	116	14
20	117	14
20	118	14
20	119	14
20	120	14
20	121	14
20	122	14
26	48	14
26	49	14
26	50	14
26	51	14
26	52	14
26	53	14
26	54	14
26	55	14
26	56	14
26	57	14
26	65	14
26	66	14
26	67	14
26	68	14
26	69	14
26	70	14
26	71	14
26	72	14
26	73	14
26	74	14
26	75	14
26	76	14
26	77	14
26	78	14
26	79	14
26	80	14
26	81	14
26	82	14
26	83	14
26	84	14
26	85	14
26	86	14
26	87	14
26	88	14
26	89	14
26	90	14
26	95	14
26	97	14
26	98	14
26	99	14
26	100	14
26	101	14
26	102	14
26	103	14
26	104	14
26	105	14
26	106	14
26	107	14
26	108	14
26	109	14
26	110	14
26	111	14
26	112	14
26	113	14
26	114	14
26	115	14
26	116	27
26	117	14
26	118	14
26	119	14
26	120	14
26	121	14
26	122	14
27	48	14
27	49	14
27	50	14
27	51	14
27	52	14
27	53	14
27	54	14
27	55	14
27	56	14
27	57	14
27	65	14
27	66	14
27	67	14
27	68	14
27	69	14
27	70	14
27	71	14
27	72	14
27	73	14
27	74	14
27	75	14
27	76	14
27	77	14
27	78	14
27	79	14
27	80	14
27	81	14
27	82	14
27	83	14
27	84	14
27	85	14
27	86	14
27	87	14
27	88	14
27	89	14
27	90	14
27	95	14
27	97	14
27	98	14
27	99	14
27	100	14
27	101	14
27	102	14
27	103	14
27	104	14
27	105	14
27	106	14
27	107	14
27	108	14
27	109	14
27	110	14
27	111	14
27	112	14
27	113	14
27	114	14
27	115	14
27	116	14
27	117	28
27	118	14
27	119	14
27	120	14
27	121	14
27	122	14
28	48	14
28	49	14
28	50	14
28	51	14
28	52	14
28	53	14
28	54	14
28	55	14
28	56	14
28	57	14
28	65	14
28	66	14
28	67	14
28	68	14
28	69	14
28	70	14
28	71	14
28	72	14
28	73	14
28	74	14
28	75	14
28	76	14
28	77	14
28	78	14
28	79	14
28	80	14
28	81	14
28	82	14
28	83	14
28	84	14
28	85	14
28	86	14
28	87	14
28	88	14
28	89	14
28	90	14
28	95	14
28	97	14
28	98	14
28	99	14
28	100	14
28	101	14
28	102	14
28	103	14
28	104	14
28	105	14
28	106	14
28	107	14
28	108	14
28	109	14
28	110	14
28	111	14
28	112	14
28	113	14
28	114	29
28	115	14
28	116	14
28	117	14
28	118	14
28	119	14
28	120	14
28	121	14
28	122	14
29	48	14
29	49	14
29	50	14
29	51	14
29	52	14
29	53	14
29	54	14
29	55	14
29	56	14
29	57	14
29	65	14
29	66	14
29	67	14
29	68	14
29	69	14
29	70	14
29	71	14
29	72	14
29	73	14
29	74	14
29	75	14
29	76	14
29	77	14
29	78	14
29	79	14
29	80	14
29	81	14
29	82	14
29	83	14
29	84	14
29	85	14
29	86	14
29	87	14
29	88	14
29	89	14
29	90	14
29	95	14
29	97	14
29	98	14
29	99	14
29	100	14
29	101	14
29	102	14
29	103	14
29	104	14
29	105	14
29	106	14
29	107	14
29	108	14
29	109	14
29	110	25
29	111	14
29	112	14
29	113	14
29	114	14
29	115	14
29	116	14
29	117	14
29	118	14
29	119	14
29	120	14
29	121	14
29	122	14
19	48	14
19	49	14
19	50	14
19	51	14
19	52	14
19	53	14
19	54	14
19	55	14
19	56	14
19	57	14
19	65	14
19	66	14
19	67	14
19	68	14
19	69	14
19	70	14
19	71	14
19	72	14
19	73	14
19	74	14
19	75	14
19	76	14
19	77	14
19	78	14
19	79	14
19	80	14
19	81	14
19	82	14
19	83	14
19	84	14
19	85	14
19	86	14
19	87	14
19	88	14
19	89	14
19	90	14
19	95	14
19	97	14
19	98	14
19	99	14
19	100	14
19	101	14
19	102	25
19	103	14
19	104	14
19	105	14
19	106	14
19	107	14
19	108	14
19	109	14
19	110	14
19	111	14
19	112	14
19	113	14
19	114	14
19	115	14
19	116	14
19	117	14
19	118	14
19	119	14
19	120	14
19	121	14
19	122	14
18	48	14
18	49	14
18	50	14
18	51	14
18	52	14
18	53	14
18	54	14
18	55	14
18	56	14
18	57	14
18	65	14
18	66	14
18	67	14
18	68	14
18	69	14
18	70	14
18	71	14
18	72	14
18	73	14
18	74	14
18	75	14
18	76	14
18	77	14
18	78	14
18	79	14
18	80	14
18	81	14
18	82	14
18	83	14
18	84	14
18	85	14
18	86	14
18	87	14
18	88	14
18	89	14
18	90	14
18	95	14
18	97	14
18	98	14
18	99	14
18	100	14
18	101	14
18	102	14
18	103	14
18	104	14
18	105	14
18	106	14
18	107	14
18	108	30
18	109	14
18	110	14
18	111	14
18	112	14
18	113	14
18	114	14
18	115	14
18	116	14
18	117	14
18	118	14
18	119	14
18	120	14
18	121	14
18	122	14
30	48	14
30	49	14
30	50	14
30	51	14
30	52	14
30	53	14
30	54	14
30	55	14
30	56	14
30	57	14
30	65	14
30	66	14
30	67	14
30	68	14
30	69	14
30	70	14
30	71	14
30	72	14
30	73	14
30	74	14
30	75	14
30	76	14
30	77	14
30	78	14
30	79	14
30	80	14
30	81	14
30	82	14
30	83	14
30	84	14
30	85	14
30	86	14
30	87	14
30	88	14
30	89	14
30	90	14
30	95	14
30	97	14
30	98	14
30	99	14
30	100	14
30	101	14
30	102	14
30	103	14
30	104	14
30	105	14
30	106	14
30	107	14
30	108	14
30	109	14
30	110	14
30	111	14
30	112	14
30	113	14
30	114	14
30	115	31
30	116	14
30	117	14
30	118	14
30	119	14
30	120	14
30	121	14
30	122	14
31	48	14
31	49	14
31	50	14
31	51	14
31	52	14
31	53	14
31	54	14
31	55	14
31	56	14
31	57	14
31	65	14
31	66	14
31	67	14
31	68	14
31	69	14
31	70	14
31	71	14
31	72	14
31	73	14
31	74	14
31	75	14
31	76	14
31	77	14
31	78	14
31	79	14
31	80	14
31	81	14
31	82	14
31	83	14
31	84	14
31	85	14
31	86	14
31	87	14
31	88	14
31	89	14
31	90	14
31	95	14
31	97	14
31	98	14
31	99	14
31	100	14
31	101	25
31	102	14
31	103	14
31	104	14
31	105	14
31	106	14
31	107	14
31	108	14
31	109	14
31	110	14
31	111	14
31	112	14
31	113	14
31	114	14
31	115	14
31	116	14
31	117	14
31	118	14
31	119	14
31	120	14
31	121	14
31	122	14
17	48	14
17	49	14
17	50	14
17	51	14
17	52	14
17	53	14
17	54	14
17	55	14
17	56	14
17	57	14
17	65	14
17	66	14
17	67	14
17	68	14
17	69	14
17	70	14
17	71	14
17	72	14
17	73	14
17	74	14
17	75	14
17	76	14
17	77	14
17	78	14
17	79	14
17	80	14
17	81	14
17	82	14
17	83	14
17	84	14
17	85	14
17	86	14
17	87	14
17	88	14
17	89	14
17	90	14
17	95	14
17	97	14
17	98	14
17	99	14
17	100	14
17	101	32
17	102	14
17	103	14
17	104	14
17	105	14
17	106	14
17	107	14
17	108	14
17	109	14
17	110	14
17	111	14
17	112	14
17	113	14
17	114	14
17	115	14
17	116	14
17	117	14
17	118	14
17	119	14
17	120	14
17	121	14
17	122	14
32	48	14
32	49	14
32	50	14
32	51	14
32	52	14
32	53	14
32	54	14
32	55	14
32	56	14
32	57	14
32	65	14
32	66	14
32	67	14
32	68	14
32	69	14
32	70	14
32	71	14
32	72	14
32	73	14
32	74	14
32	75	14
32	76	14
32	77	14
32	78	14
32	79	14
32	80	14
32	81	14
32	82	14
32	83	14
32	84	14
32	85	14
32	86	14
32	87	14
32	88	14
32	89	14
32	90	14
32	95	14
32	97	14
32	98	14
32	99	14
32	100	14
32	101	14
32	102	25
32	103	14
32	104	14
32	105	14
32	106	14
32	107	14
32	108	14
32	109	14
32	110	14
32	111	14
32	112	14
32	113	14
32	114	14
32	115	14
32	116	14
32	117	14
32	118	14
32	119	14
32	120	14
32	121	14
32	122	14
16	48	14
16	49	14
16	50	14
16	51	14
16	52	14
16	53	14
16	54	14
16	55	14
16	56	14
16	57	14
16	65	14
16	66	14
16	67	14
16	68	14
16	69	14
16	70	14
16	71	14
16	72	14
16	73	14
16	74	14
16	75	14
16	76	14
16	77	14
16	78	14
16	79	14
16	80	14
16	81	14
16	82	14
16	83	14
16	84	14
16	85	14
16	86	14
16	87	14
16	88	14
16	89	14
16	90	14
16	95	14
16	97	14
16	98	14
16	99	14
16	100	14
16	101	14
16	102	14
16	103	14
16	104	14
16	105	14
16	106	14
16	107	14
16	108	14
16	109	14
16	110	14
16	111	33
16	112	14
16	113	14
16	114	14
16	115	14
16	116	14
16	117	14
16	118	14
16	119	14
16	120	14
16	121	14
16	122	14
33	48	14
33	49	14
33	50	14
33	51	14
33	52	14
33	53	14
33	54	14
33	55	14
33	56	14
33	57	14
33	65	14
33	66	14
33	67	14
33	68	14
33	69	14
33	70	14
33	71	14
33	72	14
33	73	14
33	74	14
33	75	14
33	76	14
33	77	14
33	78	14
33	79	14
33	80	14
33	81	14
33	82	14
33	83	14
33	84	14
33	85	14
33	86	14
33	87	14
33	88	14
33	89	14
33	90	14
33	95	14
33	97	14
33	98	14
33	99	14
33	100	14
33	101	14
33	102	14
33	103	14
33	104	14
33	105	14
33	106	14
33	107	14
33	108	14
33	109	14
33	110	34
33	111	14
33	112	14
33	113	14
33	114	14
33	115	14
33	116	14
33	117	14
33	118	14
33	119	14
33	120	14
33	121	14
33	122	14
34	48	14
34	49	14
34	50	14
34	51	14
34	52	14
34	53	14
34	54	14
34	55	14
34	56	14
34	57	14
34	65	14
34	66	14
34	67	14
34	68	14
34	69	14
34	70	14
34	71	14
34	72	14
34	73	14
34	74	14
34	75	14
34	76	14
34	77	14
34	78	14
34	79	14
34	80	14
34	81	14
34	82	14
34	83	14
34	84	14
34	85	14
34	86	14
34	87	14
34	88	14
34	89	14
34	90	14
34	95	14
34	97	14
34	98	14
34	99	14
34	100	14
34	101	14
34	102	14
34	103	14
34	104	14
34	105	14
34	106	14
34	107	14
34	108	14
34	109	14
34	110	14
34	111	14
34	112	14
34	113	14
34	114	14
34	115	14
34	116	35
34	117	14
34	118	14
34	119	14
34	120	14
34	121	14
34	122	14
35	48	14
35	49	14
35	50	14
35	51	14
35	52	14
35	53	14
35	54	14
35	55	14
35	56	14
35	57	14
35	65	14
35	66	14
35	67	14
35	68	14
35	69	14
35	70	14
35	71	14
35	72	14
35	73	14
35	74	14
35	75	14
35	76	14
35	77	14
35	78	14
35	79	14
35	80	14
35	81	14
35	82	14
35	83	14
35	84	14
35	85	14
35	86	14
35	87	14
35	88	14
35	89	14
35	90	14
35	95	14
35	97	14
35	98	14
35	99	14
35	100	14
35	101	14
35	102	14
35	103	14
35	104	14
35	105	36
35	106	14
35	107	14
35	108	14
35	109	14
35	110	14
35	111	14
35	112	14
35	113	14
35	114	14
35	115	14
35	116	14
35	117	14
35	118	14
35	119	14
35	120	14
35	121	14
35	122	14
36	48	14
36	49	14
36	50	14
36	51	14
36	52	14
36	53	14
36	54	14
36	55	14
36	56	14
36	57	14
36	65	14
36	66	14
36	67	14
36	68	14
36	69	14
36	70	14
36	71	14
36	72	14
36	73	14
36	74	14
36	75	14
36	76	14
36	77	14
36	78	14
36	79	14
36	80	14
36	81	14
36	82	14
36	83	14
36	84	14
36	85	14
36	86	14
36	87	14
36	88	14
36	89	14
36	90	14
36	95	14
36	97	14
36	98	14
36	99	14
36	100	14
36	101	14
36	102	14
36	103	14
36	104	14
36	105	14
36	106	14
36	107	14
36	108	14
36	109	14
36	110	37
36	111	14
36	112	14
36	113	14
36	114	14
36	115	14
36	116	14
36	117	14
36	118	14
36	119	14
36	120	14
36	121	14
36	122	14
37	48	14
37	49	14
37	50	14
37	51	14
37	52	14
37	53	14
37	54	14
37	55	14
37	56	14
37	57	14
37	65	14
37	66	14
37	67	14
37	68	14
37	69	14
37	70	14
37	71	14
37	72	14
37	73	14
37	74	14
37	75	14
37	76	14
37	77	14
37	78	14
37	79	14
37	80	14
37	81	14
37	82	14
37	83	14
37	84	14
37	85	14
37	86	14
37	87	14
37	88	14
37	89	14
37	90	14
37	95	14
37	97	14
37	98	14
37	99	14
37	100	14
37	101	14
37	102	14
37	103	14
37	104	14
37	105	14
37	106	14
37	107	14
37	108	14
37	109	14
37	110	14
37	111	14
37	112	14
37	113	14
37	114	14
37	115	14
37	116	14
37	117	38
37	118	14
37	119	14
37	120	14
37	121	14
37	122	14
38	48	14
38	49	14
38	50	14
38	51	14
38	52	14
38	53	14
38	54	14
38	55	14
38	56	14
38	57	14
38	65	14
38	66	14
38	67	14
38	68	14
38	69	14
38	70	14
38	71	14
38	72	14
38	73	14
38	74	14
38	75	14
38	76	14
38	77	14
38	78	14
38	79	14
38	80	14
38	81	14
38	82	14
38	83	14
38	84	14
38	85	14
38	86	14
38	87	14
38	88	14
38	89	14
38	90	14
38	95	14
38	97	14
38	98	14
38	99	14
38	100	14
38	101	25
38	102	14
38	103	14
38	104	14
38	105	14
38	106	14
38	107	14
38	108	14
38	109	14
38	110	14
38	111	14
38	112	14
38	113	14
38	114	14
38	115	14
38	116	14
38	117	14
38	118	14
38	119	14
38	120	14
38	121	14
38	122	14
15	48	14
15	49	14
15	50	14
15	51	14
15	52	14
15	53	14
15	54	14
15	55	14
15	56	14
15	57	14
15	65	14
15	66	14
15	67	14
15	68	14
15	69	14
15	70	14
15	71	14
15	72	14
15	73	14
15	74	14
15	75	14
15	76	14
15	77	14
15	78	14
15	79	14
15	80	14
15	81	14
15	82	14
15	83	14
15	84	14
15	85	14
15	86	14
15	87	14
15	88	14
15	89	14
15	90	14
15	95	14
15	97	14
15	98	14
15	99	14
15	100	14
15	101	14
15	102	14
15	103	14
15	104	14
15	105	14
15	106	14
15	107	14
15	108	14
15	109	14
15	110	14
15	111	14
15	112	14
15	113	14
15	114	39
15	115	14
15	116	14
15	117	14
15	118	14
15	119	14
15	120	14
15	121	14
15	122	14
39	48	14
39	49	14
39	50	14
39	51	14
39	52	14
39	53	14
39	54	14
39	55	14
39	56	14
39	57	14
39	65	14
39	66	14
39	67	14
39	68	14
39	69	14
39	70	14
39	71	14
39	72	14
39	73	14
39	74	14
39	75	14
39	76	14
39	77	14
39	78	14
39	79	14
39	80	14
39	81	14
39	82	14
39	83	14
39	84	14
39	85	14
39	86	14
39	87	14
39	88	14
39	89	14
39	90	14
39	95	14
39	97	14
39	98	14
39	99	14
39	100	14
39	101	40
39	102	14
39	103	14
39	104	14
39	105	14
39	106	14
39	107	14
39	108	14
39	109	14
39	110	14
39	111	14
39	112	14
39	113	14
39	114	14
39	115	14
39	116	14
39	117	14
39	118	14
39	119	14
39	120	14
39	121	14
39	122	14
40	48	14
40	49	14
40	50	14
40	51	14
40	52	14
40	53	14
40	54	14
40	55	14
40	56	14
40	57	14
40	65	14
40	66	14
40	67	14
40	68	14
40	69	14
40	70	14
40	71	14
40	72	14
40	73	14
40	74	14
40	75	14
40	76	14
40	77	14
40	78	14
40	79	14
40	80	14
40	81	14
40	82	14
40	83	14
40	84	14
40	85	14
40	86	14
40	87	14
40	88	14
40	89	14
40	90	14
40	95	14
40	97	41
40	98	14
40	99	14
40	100	14
40	101	14
40	102	14
40	103	14
40	104	14
40	105	14
40	106	14
40	107	14
40	108	14
40	109	14
40	110	14
40	111	14
40	112	14
40	113	14
40	114	14
40	115	14
40	116	14
40	117	14
40	118	14
40	119	14
40	120	14
40	121	14
40	122	14
41	48	14
41	49	14
41	50	14
41	51	14
41	52	14
41	53	14
41	54	14
41	55	14
41	56	14
41	57	14
41	65	14
41	66	14
41	67	14
41	68	14
41	69	14
41	70	14
41	71	14
41	72	14
41	73	14
41	74	14
41	75	14
41	76	14
41	77	14
41	78	14
41	79	14
41	80	14
41	81	14
41	82	14
41	83	14
41	84	14
41	85	14
41	86	14
41	87	14
41	88	14
41	89	14
41	90	14
41	95	14
41	97	14
41	98	14
41	99	14
41	100	14
41	101	14
41	102	14
41	103	14
41	104	14
41	105	14
41	106	14
41	107	25
41	108	14
41	109	14
41	110	14
41	111	14
41	112	14
41	113	14
41	114	14
41	115	14
41	116	14
41	117	14
41	118	14
41	119	14
41	120	14
41	121	14
41	122	14
14	48	14
14	49	14
14	50	14
14	51	14
14	52	14
14	53	14
14	54	14
14	55	14
14	56	14
14	57	14
14	65	14
14	66	14
14	67	14
14	68	14
14	69	14
14	70	14
14	71	14
14	72	14
14	73	14
14	74	14
14	75	14
14	76	14
14	77	14
14	78	14
14	79	14
14	80	14
14	81	14
14	82	14
14	83	14
14	84	14
14	85	14
14	86	14
14	87	14
14	88	14
14	89	14
14	90	14
14	95	14
14	97	14
14	98	14
14	99	14
14	100	14
14	101	14
14	102	14
14	103	14
14	104	14
14	105	14
14	106	14
14	107	14
14	108	14
14	109	14
14	110	14
14	111	14
14	112	14
14	113	14
14	114	14
14	115	14
14	116	14
14	117	14
14	118	14
14	119	14
14	120	14
14	121	14
14	122	14
13	61	42
12	61	42
11	61	42
10	48	10
10	49	10
10	50	10
10	51	10
10	52	10
10	53	10
10	54	10
10	55	10
10	56	10
10	57	10
9	48	10
9	49	10
9	50	10
9	51	10
9	52	10
9	53	10
9	54	10
9	55	10
9	56	10
9	57	10
6	9	6
6	10	43
6	32	6
6	48	6
6	49	6
6	50	6
6	51	6
6	52	6
6	53	6
6	54	6
6	55	6
6	56	6
6	57	6
6	65	6
6	66	6
6	67	6
6	68	6
6	69	6
6	70	6
6	71	6
6	72	6
6	73	6
6	74	6
6	75	6
6	76	6
6	77	6
6	78	6
6	79	6
6	80	6
6	81	6
6	82	6
6	83	6
6	84	6
6	85	6
6	86	6
6	87	6
6	88	6
6	89	6
6	90	6
6	95	6
6	97	6
6	98	6
6	99	6
6	100	6
6	101	6
6	102	6
6	103	6
6	104	6
6	105	6
6	106	6
6	107	6
6	108	6
6	109	6
6	110	6
6	111	6
6	112	6
6	113	6
6	114	6
6	115	6
6	116	6
6	117	6
6	118	6
6	119	6
6	120	6
6	121	6
6	122	6
5	9	44
5	32	44
5	48	44
5	49	44
5	50	44
5	51	44
5	52	44
5	53	44
5	54	44
5	55	44
5	56	44
5	57	44
5	65	44
5	66	44
5	67	44
5	68	44
5	69	44
5	70	44
5	71	44
5	72	44
5	73	44
5	74	44
5	75	44
5	76	44
5	77	44
5	78	44
5	79	44
5	80	44
5	81	44
5	82	44
5	83	44
5	84	44
5	85	44
5	86	44
5	87	44
5	88	44
5	89	44
5	90	44
5	95	44
5	97	44
5	98	44
5	99	44
5	100	44
5	101	44
5	102	44
5	103	44
5	104	44
5	105	44
5	106	44
5	107	44
5	108	44
5	109	44
5	110	44
5	111	44
5	112	44
5	113	44
5	114	44
5	115	44
5	116	44
5	117	44
5	118	44
5	119	44
5	120	44
5	121	44
5	122	44
44	9	44
44	32	44
44	34	45
44	48	44
44	49	44
44	50	44
44	51	44
44	52	44
44	53	44
44	54	44
44	55	44
44	56	44
44	57	44
44	65	44
44	66	44
44	67	44
44	68	44
44	69	44
44	70	44
44	71	44
44	72	44
44	73	44
44	74	44
44	75	44
44	76	44
44	77	44
44	78	44
44	79	44
44	80	44
44	81	44
44	82	44
44	83	44
44	84	44
44	85	44
44	86	44
44	87	44
44	88	44
44	89	44
44	90	44
44	95	44
44	97	44
44	98	44
44	99	44
44	100	44
44	101	44
44	102	44
44	103	44
44	104	44
44	105	44
44	106	44
44	107	44
44	108	44
44	109	44
44	110	44
44	111	44
44	112	44
44	113	44
44	114	44
44	115	44
44	116	44
44	117	44
44	118	44
44	119	44
44	120	44
44	121	44
44	122	44
4	61	42
